TID,DEPARTMENT,CATEGORY,SUBCATEGORY,SORT_BY,RANK_SALES_CATEGORY,PRODUCT_URL,SKU,SKU_VARIANT,PRODUCT_NAME,BRAND,GENDER,PRICE_RETAIL,PRICE_CURRENT,RETAIL_PRICE_RAW,CURRENT_PRICE_RAW,REVIEW_RATING,REVIEW_COUNT,PROMOTION,AVAILABILITY,INVENTORY_WARNING,COLOR,COLOR_CODE,RunID,RunDate,InsertUpdateTime
142454854,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/armitage-harrington-jacket/4068421,4068421,NULL,"Armitage Harrington Jacket","Rodd & Gunn",Men,198.00,198.00,NULL,NULL,4.6,7,NULL,314,NULL,NAVY,410,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454855,Men,"Shop by Occasion",Golf,NULL,NULL,https://www.nordstrom.com/s/zg23-golf-shoe-men/7034726,7034726,NULL,"ZG23 Golf Shoe","adidas Golf",Men,200.00,200.00,NULL,NULL,4.8,19,NULL,101,NULL,"WHITE/ CORE BLACK/SOLAR RED",101,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454856,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/mens-pilot-stretch-twill-shorts-regular-big/6947998,6947998,NULL,"Men's Pilot Stretch Twill Shorts","Peter Millar",Men,115.00,115.00,NULL,NULL,4.1,11,NULL,3218,NULL,"CAPE RED",600,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454857,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/forever-young-frond-polo/7279904,7279904,NULL,"Forever Young Frond Polo",TravisMathew,Men,99.95,79.96,NULL,NULL,0.0,0,"20% off",8,NULL,"HEATHER MID BLUE",400,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454858,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/fairview-shadow-plaid-button-up-shirt/7035289,7035289,NULL,"Fairview Shadow Plaid Button-Up Shirt",Vince,Men,225.00,112.50,NULL,NULL,0.0,0,"50% off",60,NULL,"OXFORD BLUE",429,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454859,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/cole-haan-generation-zerogrand-stitchlite-sneaker-men/6824678,6824678,NULL,"Generation ZeroGrand Stitchlite Sneaker","Cole Haan",Men,100.00,100.00,NULL,NULL,4.7,3,NULL,1352,NULL,"BIRCH/ MORTAR/ RIVERSTONE",250,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454860,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/frame-cotton-linen-jacket/6831947,6831947,NULL,"Cotton & Linen Jacket",FRAME,Men,448.00,336.00,NULL,NULL,0.0,0,"25% off",4,NULL,NOIR,001,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454861,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/blake-mckay-york-suede-chelsea-boot-men/6794931,6794931,NULL,"York Suede Chelsea Boot","Blake Mckay",Men,165.00,109.90,NULL,NULL,5.0,2,"33% off",1139,NULL,"TAN SUEDE",215,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454862,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/oversize-denim-jacket/6914567,6914567,NULL,"Oversize Denim Jacket",Topman,Men,93.00,93.00,NULL,NULL,0.0,0,"9% off",92,NULL,BLACK,001,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454863,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/allsaints-mens-bassett-bomber-jacket/5932370,5932370,NULL,"Men's Bassett Bomber Jacket",AllSaints,Men,249.00,249.00,NULL,NULL,4.4,10,NULL,684,NULL,"DULL KHAKI",300,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454864,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/braided-belt/7069121,7069121,NULL,"Braided Belt",Nordstrom,Men,39.00,39.00,NULL,NULL,5.0,2,NULL,298,NULL,"TAN COMBO",235,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454865,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/jacob-twill-chino-shorts-regular-big/7020771,7020771,NULL,"Jacob Twill Chino Shorts","Mavi Jeans",Men,78.00,78.00,NULL,NULL,0.0,0,"30% off",218,NULL,"DUSTY OLIVE SATEEN TWILL",250,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454866,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/magnanni-costa-leather-low-top-sneaker-men/7082867,7082867,NULL,"Costa Leather Low Top Sneaker",Magnanni,Men,375.00,375.00,NULL,NULL,5.0,11,NULL,1336,NULL,BLACK,001,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454867,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/to-boot-new-york-stone-slip-on-sneaker-men/7067813,7067813,NULL,"Stone Slip-On Sneaker","To Boot New York",Men,399.00,399.00,NULL,NULL,3.6,5,NULL,415,NULL,"CACH ARDESIA",236,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454868,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/carhartt-work-in-progress-camp-hat/4696193,4696193,NULL,"Camp Hat","Carhartt Work In Progress",Men,58.00,58.00,NULL,NULL,5.0,3,NULL,351,NULL,BLACK,001,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454869,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/johnston-and-murphy-johnston-murphy-maddox-xc4-waterproof-chelsea-boot-men/5745371,5745371,NULL,"Maddox XC4® Waterproof Chelsea Boot","Johnston & Murphy",Men,199.00,199.00,NULL,NULL,4.5,34,NULL,16,NULL,"BLACK FULL GRAIN",001,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454870,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/joes-brixton-trouser-shorts/5618953,5618953,NULL,"Brixton Trouser Shorts",Joe's,Men,108.00,108.00,NULL,NULL,4.9,10,"30% off",5296,NULL,ALLOY,020,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454871,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/nike-dri-fit-yoga-fleece-zip-hoodie/6692148,6692148,NULL,"Dri-FIT Yoga Fleece Zip Hoodie",Nike,Men,100.00,100.00,NULL,NULL,0.0,0,NULL,233,NULL,"CINNABAR/ PURE/ MULTI COLOR",623,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454872,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/timbuk2-never-check-expandable-backpack/5524592,5524592,NULL,"Never Check Expandable Backpack",Timbuk2,Men,209.00,209.00,NULL,NULL,5.0,2,NULL,746,NULL,"JET BLACK",001,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454873,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/canada-goose-hybridge-lite-800-fill-power-hooded-jacket/5768768,5768768,NULL,"Hybridge Lite 800 Fill Power Hooded Jacket","Canada Goose",Men,795.00,795.00,NULL,NULL,4.2,5,NULL,2,NULL,"ATLANTIC NAVY",400,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454874,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/vince-mason-sneaker-men/6679460,6679460,NULL,"Mason Sneaker",Vince,Men,250.00,250.00,NULL,NULL,5.0,1,NULL,503,NULL,WHITE,100,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454875,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/canada-goose-lodge-packable-windproof-750-fill-power-down-hooded-jacket/5196632,5196632,NULL,"Lodge Packable Windproof 750 Fill Power Down Hooded Jacket","Canada Goose",Men,795.00,795.00,NULL,NULL,4.9,23,NULL,16,NULL,"ATLANTIC NAVY",411,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454876,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/fjallraven-high-coast-24-liter-waterproof-foldsack/6769045,6769045,NULL,"High Coast 24-Liter Waterproof Foldsack",Fjällräven,Men,100.00,100.00,NULL,NULL,5.0,3,NULL,367,NULL,"DARK GREY",024,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454877,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/allsaints-theo-canvas-sneaker/5921455,5921455,NULL,"Theo Canvas Sneaker",AllSaints,Men,95.00,95.00,NULL,NULL,0.0,0,NULL,337,NULL,"OFF WHITE",104,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454878,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/bruce-genuine-shearling-trimmed-goat-suede-jacket/7178521,7178521,NULL,"Bruce Genuine Shearling Trimmed Goat Suede Jacket","Billy Reid",Men,1798.00,1258.60,NULL,NULL,3.0,3,"30% off",3,NULL,"ANTIQUE BROWN",210,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454879,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/federal-slim-straight-leg-jeans-patterson/7233743,7233743,NULL,"Federal Slim Straight Leg Jeans",PAIGE,Men,199.00,159.20,NULL,NULL,4.3,3,"20% off",45,NULL,PATTERSON,020,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454880,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/canada-goose-crofton-water-resistant-packable-quilted-750-fill-power-down-jacket/5768767,5768767,NULL,"Crofton Water Resistant Packable Quilted 750-Fill-Power Down Jacket","Canada Goose",Men,950.00,950.00,NULL,NULL,3.7,10,NULL,75,NULL,BLACK,001,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454881,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/p448-soho-sneaker-men/7038486,7038486,NULL,"Soho Sneaker",P448,Men,315.00,189.00,NULL,NULL,0.0,0,"40% off",6,NULL,JEANS,437,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454882,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/paige-lennox-slim-fit-jeans-freddie/7062035,7062035,NULL,"Lennox Slim Fit Jeans",PAIGE,Men,199.00,119.40,NULL,NULL,5.0,4,"40% off",36,NULL,FREDDIE,400,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454883,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/north-star-performance-jersey-polo/6947978,6947978,NULL,"North Star Performance Jersey Polo","Peter Millar",Men,125.00,125.00,NULL,NULL,3.0,2,NULL,730,NULL,"BLUE FROST",431,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454884,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/carson-relaxed-fit-seed-print-short-sleeve-linen-blend-button-up-shirt/7330615,7330615,NULL,"Carson Relaxed Fit Seed Print Short Sleeve Linen Blend Button-Up Shirt",Rails,Men,138.00,96.60,NULL,NULL,0.0,0,"30% off",61,NULL,"SCATTERED SEED MUSTARD",906,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454885,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/canada-goose-crofton-water-resistant-packable-quilted-750-fill-power-down-jacket/6142009,6142009,NULL,"Crofton Water Resistant Packable Quilted 750 Fill Power Down Jacket","Canada Goose",Men,1095.00,1095.00,NULL,NULL,4.6,11,NULL,49,NULL,BLACK,001,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454886,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/dalton-2-print-short-sleeve-stretch-button-up-shirt/7415678,7415678,NULL,"Dalton-2 Print Short Sleeve Stretch Button-Up Shirt","7 Diamonds",Men,89.00,89.00,NULL,NULL,0.0,0,NULL,110,NULL,MINT,400,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454887,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/torino-slim-fit-jeans-bay/7309079,7309079,NULL,"Torino Slim Fit Jeans","Fidelity Denim",Men,209.00,146.30,NULL,NULL,0.0,0,"30% off",159,NULL,BAY,400,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454888,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/canada-goose-hybridge-lite-800-power-fill-down-jacket/5768765,5768765,NULL,"Hybridge™ Lite 800 Power Fill Down Jacket","Canada Goose",Men,750.00,750.00,NULL,NULL,4.0,8,NULL,5,NULL,"BLACK - NOIR",001,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454889,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/short-sleeve-button-up-shirt/7065648,7065648,NULL,"Short Sleeve Button-Up Shirt","Marine Layer",Men,98.00,98.00,NULL,NULL,0.0,0,NULL,464,NULL,HAWAIIAN,250,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454890,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/russell-mac-wool-cashmere-coat/6791354,6791354,NULL,"Russell Mac Wool & Cashmere Coat",Nordstrom,Men,375.00,375.00,NULL,NULL,4.0,10,NULL,2,NULL,"GREY PHANTOM MARL",021,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454891,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/the-north-face-nse-box-logo-graphic-tee/7038431,7038431,NULL,"NSE Box Logo Graphic Tee","The North Face",Men,40.00,40.00,NULL,NULL,4.9,228,NULL,98,NULL,"TAUPE GREEN/ OLIVE CAMO",301,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454892,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/kept-stripe-velour-polo-sweatshirt/7175453,7175453,NULL,"Kept Stripe Velour Polo Sweatshirt",Obey,Men,90.00,45.00,NULL,NULL,2.0,1,"50% off",41,NULL,"BLACK MULTI",002,61273,"2023-05-28 07:35:57","2023-05-28 07:37:27"
142454893,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/aker-fleece-half-zip-pullover/7112999,7112999,NULL,"Aker Fleece Half-Zip Pullover",Quiksilver,Men,59.95,44.96,NULL,NULL,0.0,0,"25% off",11,NULL,"DUSTY ORCHID",514,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454894,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/swirl-sweater/7189274,7189274,NULL,"Swirl Sweater",PacSun,Men,55.00,22.00,NULL,NULL,0.0,0,"60% off",6,NULL,BROWN,200,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454895,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/schott-nyc-waffle-knit-thermal-wool-blend-pullover/4751716,4751716,NULL,"Waffle Knit Thermal Wool Blend Pullover","Schott NYC",Men,90.00,90.00,NULL,NULL,3.6,11,NULL,473,NULL,"MOSS GREEN",316,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454896,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/arwin-canvas-crossbody-bag/7260458,7260458,NULL,"Arwin Canvas Crossbody Bag",Barbour,Men,70.00,42.00,NULL,NULL,0.0,0,"40% off",45,NULL,"OLIVE/ BLACK",340,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454897,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/nordstrom-wool-cashmere-beanie/5872578,5872578,NULL,"Wool & Cashmere Beanie",Nordstrom,Men,45.00,45.00,NULL,NULL,4.2,12,NULL,579,NULL,"BLACK ROCK",001,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454898,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/flecker-cotton-hoodie/7048206,7048206,NULL,"Flecker Cotton Hoodie",Billabong,Men,65.95,49.46,NULL,NULL,0.0,0,"25% off",4,NULL,PACIFIC,400,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454899,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/brook-plaid-organic-cotton-flannel-button-down-shirt/7207419,7207419,NULL,"Brook Plaid Organic Cotton Flannel Button-Down Shirt","Oliver Spencer",Men,235.00,164.50,NULL,NULL,0.0,0,"30% off",21,NULL,CHARCOAL,001,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454900,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/range-relaxed-floral-stretch-cotton-shorts/7326045,7326045,NULL,"Range Relaxed Floral Stretch Cotton Shorts",Vans,Men,50.00,50.00,NULL,NULL,0.0,0,NULL,352,NULL,"ROSE SMOKE",660,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454901,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/carhartt-work-in-progress-michigan-coat/5237484,5237484,NULL,"Michigan Coat","Carhartt Work In Progress",Men,258.00,258.00,NULL,NULL,0.0,0,NULL,26,NULL,"TAMARIND / TAMARIND",211,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454902,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/faherty-legend-sweatpants/6461856,6461856,NULL,"Legend Sweatpants",Faherty,Men,128.00,128.00,NULL,NULL,4.6,45,NULL,6,NULL,"FOSSIL GREY TWILL",030,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454903,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/rains-waterproof-longline-jacket/6686240,6686240,NULL,"Waterproof Longline Jacket",Rains,Men,125.00,125.00,NULL,NULL,4.0,1,NULL,213,NULL,"65 EVERGREEN",346,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454904,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/cotopaxi-solazo-water-resistant-650-fill-power-down-puffer-vest/5854375,5854375,NULL,"Solazo Water Resistant 650 Fill Power Down Puffer Vest",Cotopaxi,Men,175.00,87.50,NULL,NULL,0.0,0,"50% off",11,NULL,IRON/BLACK,009,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454905,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/outdoor-research-juneau-fleece-jacket/6432923,6432923,NULL,"Juneau Fleece Jacket","Outdoor Research",Men,139.00,139.00,NULL,NULL,4.3,9,NULL,22,NULL,BLACK,010,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454906,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/ecco-mx-gore-tex-waterproof-hiking-boot-men/5866122,5866122,NULL,"MX Gore-Tex® Waterproof Hiking Boot",ECCO,Men,169.95,169.95,NULL,NULL,5.0,1,NULL,1191,NULL,"BLACK/ BLACK",001,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454907,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/liner-nylon-jacket/7106621,7106621,NULL,"Liner Nylon Jacket",IISE,Men,336.00,168.00,NULL,NULL,0.0,0,"50% off",8,NULL,BEIGE,250,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454908,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/regular-fit-embroidered-camp-shirt-regular-tall/7030262,7030262,NULL,"Regular Fit Embroidered Camp Shirt","Treasure & Bond",Men,65.00,65.00,NULL,NULL,5.0,2,NULL,60,NULL,"OLIVE MERMAID PAISLEY GEO",315,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454909,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/steve-madden-highline-chelsea-boot-men/4923732,4923732,NULL,"Highline Chelsea Boot","Steve Madden",Men,110.00,110.00,NULL,NULL,3.7,18,NULL,1029,NULL,"BLACK SUEDE",006,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454910,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/allsaints-raven-slim-fit-crewneck-sweatshirt/5101692,5101692,NULL,"Raven Slim Fit Crewneck Sweatshirt",AllSaints,Men,149.00,149.00,NULL,NULL,0.0,0,NULL,23,NULL,"TOASTED BROWN",240,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454911,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/timberland-6-inch-premium-waterproof-boot-men/6143023,6143023,NULL,"6-Inch Premium Waterproof Boot",Timberland,Men,210.00,210.00,NULL,NULL,4.7,3249,NULL,1102,NULL,"DEEP LICHEN GREEN",301,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454912,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/wilbur-plaid-flannel-button-up-overshirt/7210610,7210610,NULL,"Wilbur Plaid Flannel Button-Up Overshirt",PAIGE,Men,189.00,141.75,NULL,NULL,0.0,0,"25% off",8,NULL,"DARK HILLSIDE",200,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454913,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/floral-soft-twill-camp-shirt-regular-tall/7030252,7030252,NULL,"Floral Soft Twill Camp Shirt","Treasure & Bond",Men,65.00,65.00,NULL,NULL,5.0,2,NULL,133,NULL,"TANCHINTZ FLORAL",235,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454914,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/theory-hilles-cashmere-sweater/7124689,7124689,NULL,"Hilles Cashmere Sweater",Theory,Men,295.00,295.00,NULL,NULL,4.8,4,NULL,3,NULL,"BLACK - 001",001,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454915,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/ecco-soft-7-tred-water-repellent-bootie-men/5958069,5958069,NULL,"Soft 7 Tred Water Repellent Bootie",ECCO,Men,179.95,179.95,NULL,NULL,3.5,6,NULL,6,NULL,CAMEL,230,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454916,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/rvca-morning-glory-short-sleeve-button-up-shirt/7338336,7338336,NULL,"Morning Glory Short Sleeve Button-Up Shirt",RVCA,Men,66.00,66.00,NULL,NULL,0.0,0,NULL,248,NULL,"PALE MAUVE",650,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454917,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/nordstrom-tech-smart-crewneck-wool-blend-sweater-regular-tall/6595122,6595122,NULL,"Tech Smart Crewneck Wool Blend Sweater",Nordstrom,Men,79.50,79.50,NULL,NULL,4.3,6,NULL,897,NULL,"NAVY BLAZER",401,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454918,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/shoe-the-bear-eli-chelsea-boot-men/5355744,5355744,NULL,"Eli Chelsea Boot","Shoe The Bear",Men,199.95,199.95,NULL,NULL,1.0,1,NULL,72,NULL,"110 BLACK",002,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454919,Men,"Shop by Occasion","Cold Weather",NULL,NULL,https://www.nordstrom.com/s/faherty-marled-organic-cotton-cashmere-cardigan/6748306,6748306,NULL,"Marled Organic Cotton & Cashmere Cardigan",Faherty,Men,198.00,198.00,NULL,NULL,4.3,12,NULL,42,NULL,"LIGHT GREY MARL",050,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
142454920,Men,"Shop by Occasion","Casual Weekend",NULL,NULL,https://www.nordstrom.com/s/micro-garden-floral-short-sleeve-button-up-shirt/7310761,7310761,NULL,"Micro Garden Floral Short Sleeve Button-Up Shirt",RVCA,Men,66.00,66.00,NULL,NULL,0.0,0,NULL,549,NULL,"BLACK MULTI",001,61273,"2023-05-28 07:35:57","2023-05-28 07:37:28"
